,mass_flow_rate,COP_heat_demand,Power Consumption,T_Reinjection
0,0.447129785741843,4.50816266722121,8.3313102864289,38.030656691268845
1,0.5931858603395062,4.411827462469407,11.294098124279046,37.33258468831171
2,0.6030799305555555,4.393153497946214,11.531287078939869,37.193725403089815
3,0.6529928277943121,4.352050709503943,12.60357500314474,36.8838877071753
4,0.6003310373952822,4.367422265238836,11.546354824118668,37.00044299652383
5,0.5175578637566137,4.401278361439719,9.877780268670472,37.25428655849539
6,0.42740972938712524,4.442056018347712,8.082387327000202,37.55488913136024
7,0.4940226694775133,4.393981665245393,9.444259762015541,37.1999086523382
8,0.5756335513117283,4.337423473232683,11.147912720209337,36.77220914918296
9,0.5624568576388889,4.33244121215753,10.905254965511293,36.7339975449482
10,0.48297724950396825,4.364660583219842,9.295130327958853,36.97956295752111
11,0.42171376984126985,4.388870630372694,8.07131484385051,37.161711488460675
12,0.3751467169587742,4.406317332353358,7.151623872651657,37.291733860887014
13,0.47367526730599646,4.342280518944805,9.163093512754573,36.809376001571046
14,0.4427505229001323,4.349350406169595,8.5509421983695,36.86332749930653
15,0.4353427360284391,4.34396036075512,8.418306519728937,36.82221106296035
16,0.5755046778549382,4.258585685950135,11.351748327926181,36.157074055011144
17,0.5859397730654762,4.241302132732801,11.604676912226182,36.01916216066948
18,0.542699111965388,4.252112801584532,10.720958622759229,36.1055558200871
19,0.621114906856261,4.200286730266421,12.421450135766467,35.687342494625746
20,0.5638246173666226,4.217375782633889,11.230032679046124,35.82637938182723
21,0.5650622880842151,4.205399168812775,11.286736477021268,35.729055860186676
22,0.6369018940145502,4.157722125685317,12.86756485401339,35.33606728798784
23,0.5964745628031305,4.165540500942674,12.028178159382753,35.40112862487244
24,0.43633481784611994,4.236046273028791,8.652437281537921,35.97700055411542
25,0.40881670717592594,4.241629407708963,8.096087635653728,36.02178404882257
26,0.5059884398423722,4.182912367258869,10.161109106527181,35.544819650513936
27,0.6176985469025573,4.117190974256683,12.60244624654129,34.994822707727344
28,0.5844966345623898,4.121617034905633,11.912246307077112,35.0324135455977
29,0.6311111031194886,4.087789195127244,12.968705119439713,34.74304492712136
30,0.634607705026455,4.074225803111945,13.0839697646374,34.62567197676746
31,0.6090445789241622,4.074528699870318,12.555990741029243,34.628301672145035
32,0.6309858771494709,4.052724168634868,13.078317564950192,34.437994296427334
33,0.6214176377865961,4.045530666630721,12.902900972827764,34.374760228914205
34,0.4708485638503086,4.106056016807844,9.632425666266029,34.89989434872712
35,0.46825285976080244,4.098309622703832,9.597430121435668,34.83355010524661
36,0.4115789739032187,4.117105501867679,8.39731549074632,34.994095989374046
37,0.4392308212081129,4.095639019513062,9.008457240908902,34.81061946295866
38,0.3807344714506173,4.1158853618527695,7.770307671410767,34.98371860990733
39,0.4279933068783069,4.085468962204754,8.799831331572843,34.7230216816473
40,0.4787134864142416,4.053074237325156,9.92134130889602,34.44106582782096
41,0.4860811523093033,4.040674014834461,10.104951957044781,34.331940792332276
42,0.4789286805555555,4.035028268025192,9.97019264659474,34.282034616194615
43,0.41729924920083766,4.05526758505089,8.643853012829112,34.46029837062124
44,0.464289395805776,4.025330825265942,9.688721484179762,34.195986303690155
45,0.4360065554728836,4.0300046176522635,9.087967418027025,34.23750995998588
46,0.3601852488425926,4.057789317472018,7.456168503501023,34.482384686795946
47,0.37244280781525574,4.045198707385573,7.7339082995755275,34.371836731563874
48,0.42032534171075836,4.015786857610514,8.792132141373754,34.110894051345014
49,0.4474471060681217,3.9955524586084183,9.406848564519317,33.929143342997044
50,0.39612632812500004,4.011109198376061,8.295613486656402,34.069041037738465
51,0.3605110795579806,4.020430383485612,7.532260925910084,34.15234533297677
52,0.4078805515597443,3.991859033704785,8.582959979731674,33.89576916842137
53,0.3770299701003087,3.998644323459974,7.9203137179807594,33.957034349258585
54,0.4127072237378747,3.9754500292621007,8.720372923519362,33.74674591828507
55,0.43117380428791885,3.9746699750126813,9.112353928220072,33.739630986711
56,0.3932011458333333,3.9842070278106663,8.289954818976733,33.82642794563916
57,0.40809088266093474,3.9703266193130906,8.633958218140064,33.69996380173507
58,0.39110391424162255,3.9707005522555727,8.273786543191772,33.703382286500975
59,0.39420660121803347,3.9774895020013417,8.325189666912575,33.76533491100805
60,0.34718119681437387,3.99189246511221,7.305612760685337,33.896071535096134
61,0.3552819820601852,3.981867152506408,7.4948975819723875,33.80517117220222
62,0.4680911601631393,3.9248609297212984,10.01810208253564,33.27946325215807
63,0.42796777543540565,3.9343818878805266,9.137214983454532,33.36832465502228
64,0.34095150697200177,3.9813983961753654,7.193433998757925,33.80090971593089
65,0.43894146398258377,3.93117873928852,9.37914183500344,33.33847694086687
66,0.4309476679618607,3.9269969363690107,9.218139126501907,33.299436608865975
67,0.40843981329916224,3.929377345458318,8.731394646224254,33.3216697381886
68,0.45480261408730155,3.901889724090895,9.79100443240599,33.06328210401196
69,0.4573715709049823,3.908199643810888,9.83041181554275,33.12291767688061
70,0.43408682870370374,3.910419141038243,9.324650963484661,33.143848574315655
71,0.4177296376212522,3.925433322996181,8.938959516806273,33.28481771536125
72,0.3657985349151235,3.941132173864806,7.796510133974616,33.43106659661502
73,0.3146394564318783,3.9575999343569213,6.678217803379966,33.583231657947046
74,0.33865123897707233,3.9411911948529044,7.217793470975157,33.431614231702085
75,0.4689847631448412,3.8782182756035013,10.157942979121342,32.83783176758596
76,0.45243426215277777,3.892699854827549,9.763012674532796,32.97608205747864
77,0.3861386422508818,3.913746528283806,8.2876204973083,33.175182920392515
78,0.3345345860890652,3.929760040340623,7.150794181582079,33.325241612587696
79,0.29688411100088186,3.940626479379903,6.328502702442978,33.426373762103125
80,0.3292288939869929,3.936936494651207,7.0245550398083125,33.39209428554204
81,0.38492042424492945,3.9065466800153557,8.276700186889096,33.107314002597946
82,0.41521052813602294,3.886717584650488,8.973557662425915,32.919096419772366
83,0.42254658358134917,3.892056757536532,9.11957744503683,32.96996447420199
84,0.4364734175209436,3.87878392760423,9.452387076999415,32.843251212237796
85,0.4000156289958113,3.8869860685675373,8.644567344186846,32.92165769117013
86,0.3667359062224427,3.894495464024159,7.9100916684221065,32.99315242979419
87,0.3587311681547619,3.9075491153325284,7.711590369206577,33.11677838303121
88,0.31325345995921516,3.9212862189143034,6.710372354267856,33.24598819009348
89,0.39906366815476185,3.8784220106827347,8.643037821224384,32.8397839113363
90,0.4148470079640653,3.880607197649197,8.979818593876562,32.86070899231771
91,0.469839460978836,3.850132812759432,10.25068916880718,32.5667458737078
92,0.5095640677358907,3.8256592944334185,11.188498085048112,32.327277755834594
93,0.4804946135085979,3.8447998926907094,10.49769784155814,32.51482417225665
94,0.406186960978836,3.8681319110297347,8.820719020706617,32.74092939047856
95,0.40115603670634914,3.863355268141933,8.722238765149818,32.694862367831
96,0.3534826180831129,3.8769036087757693,7.6588285176266355,32.82522999185154
97,0.33635340263999114,3.894379029119208,7.254991260609114,32.99204599183652
98,0.3737850361000882,3.8724191180334016,8.108095243665872,32.7821794059336
