datetime,heat loss,,,COP_day_wrong,,COP_wk_wrong,,COP_day,COP_wk,T_out_BTES,,heat loss,temp_BTES with elec without CT,,finalfinal 5.5sized,,"Final, 30 steady state",,
2019/11/15,-3286304598,3286304598,,5.13975047,B,5.15878337,B,4.36433884,4.343644476,18.49164104,,0,34.79866959,,34.29964135,,3.45149228,B,3.444253734
2019/11/16,-3508996931,3508996931,,5.16482182,B,5.15878337,B,4.33705788,4.343644476,18.34303021,,0,34.75320693,,34.27031925,,3.44195062,B,3.444253734
2019/11/17,-3414892258,3414892258,,5.15419029,B,5.15878337,B,4.34855226,4.343644476,18.19845581,,0,34.70999338,,34.24178351,,3.44597363,B,3.444253734
2019/11/18,-3639128738,3639128738,,5.17961352,B,5.15878337,B,4.32124413,4.343644476,18.04326586,,0,34.66172366,,34.21137399,,3.43640919,B,3.444253734
2019/11/19,-3757145616,3757145616,,5.19311929,A,5.12307393,A,4.30698342,4.38405653,17.8823307,,0,34.61084392,,34.17997829,,3.43140535,A,3.458327684
2019/11/20,-3493723121,3493723121,,5.16309256,A,5.12307393,A,4.33892014,4.38405653,17.73320463,,0,34.5661072,,34.15078382,,3.44260268,A,3.458327684
2019/11/21,-3579683526,3579683526,,5.17284354,A,5.12307393,A,4.32845633,4.38405653,17.57982171,,0,34.51948856,,34.12087104,,3.43893743,A,3.458327684
2019/11/22,-2960507425,2960507425,,5.10361036,A,5.12307393,A,4.40475695,4.38405653,17.45464594,,0,34.4871632,,34.09613226,,3.46558678,A,3.458327684
2019/11/23,-2848252418,2848252418,,5.09130384,A,5.12307393,A,4.41882465,4.38405653,17.33438931,,0,34.45747692,,34.07233151,,3.47048072,A,3.458327684
2019/11/24,-2832510952,2832510952,,5.089584,A,5.12307393,A,4.42080322,4.38405653,17.21461709,,0,34.42821102,,34.0486623,,3.47116855,A,3.458327684
2019/11/25,-2447489160,2447489160,,5.04796392,A,5.12307393,A,4.469651,4.38405653,17.1123361,,0,34.40783366,,34.02821044,,3.48811228,A,3.458327684
2019/11/26,-2368393587,2368393587,,5.03951851,B,5.16652484,B,4.47979507,4.338504611,17.013493,,0,34.38931101,,34.00841952,,3.49162187,B,3.442332519
2019/11/27,-2718747094,2718747094,,5.07719754,B,5.16652484,B,4.4351454,4.338504611,16.89831796,,0,34.36279047,,33.98570095,,3.47615091,B,3.442332519
2019/11/28,-2973548842,2973548842,,5.1050449,B,5.16652484,B,4.40312734,4.338504611,16.77117861,,0,34.33047942,,33.96085319,,3.46501948,B,3.442332519
2019/11/29,-4018362188,4018362188,,5.22332537,B,5.16652484,B,4.27568921,4.338504611,16.59566989,,0,34.27427148,,33.9272747,,3.42040271,B,3.442332519
2019/11/30,-4189294745,4189294745,,5.24332803,B,5.16652484,B,4.2554102,4.338504611,16.41193847,,0,34.21425583,,33.89226785,,3.41325663,B,3.442332519
2019/12/1,-4066707195,4066707195,,5.22896359,B,5.16652484,B,4.26993783,4.338504611,16.23348492,,0,34.15717161,,33.85828537,,3.41837729,B,3.442332519
2019/12/2,-4231498463,4231498463,,5.24829594,B,5.16652484,B,4.25042723,4.338504611,16.04708559,,0,34.09642227,,33.82292586,,3.41149874,B,3.442332519
2019/12/3,-3869038852,3869038852,,5.20600513,A,5.133689647,A,4.29353307,4.37267038,15.87700523,,0,34.044107,,33.79059515,,3.4266801,A,3.454339284
2019/12/4,-3888503916,3888503916,,5.20825485,A,5.133689647,A,4.2912002,4.37267038,15.70568832,,0,33.99144995,,33.75810179,,3.42585996,A,3.454339284
2019/12/5,-3309202078,3309202078,,5.14231441,A,5.133689647,A,4.36152093,4.37267038,15.56070641,,0,33.95218378,,33.73044922,,3.45050776,A,3.454339284
2019/12/6,-2406061927,2406061927,,5.04353614,A,5.133689647,A,4.47495938,4.37267038,15.45702538,,0,33.93370855,,33.71034353,,3.48994924,A,3.454339284
2019/12/7,-2834743346,2834743346,,5.08982781,A,5.133689647,A,4.42052254,4.37267038,15.33339562,,0,33.90543899,,33.68665567,,3.47107098,A,3.454339284
2019/12/8,-2847008278,2847008278,,5.09116786,A,5.133689647,A,4.41898098,4.37267038,15.20895379,,0,33.87694469,,33.66286532,,3.47053507,A,3.454339284
2019/12/9,-3419604110,3419604110,,5.15472133,A,5.133689647,A,4.34797556,4.37267038,15.05789425,,0,33.8353756,,33.63429021,,3.44577188,A,3.454339284
2019/12/10,-3094627541,3094627541,,5.11841138,B,5.151953377,B,4.3880446,4.351143533,14.9214982,,0,33.80134259,,33.60843068,,3.45976495,B,3.446874013
2019/12/11,-3665926290,3665926290,,5.18267257,B,5.151953377,B,4.3179993,4.351143533,14.75852028,,0,33.75427561,,33.57779724,,3.43527118,B,3.446874013
2019/12/12,-3389991800,3389991800,,5.15138622,B,5.151953377,B,4.35160201,4.351143533,14.60792356,,0,33.71363098,,33.54946957,,3.44704036,B,3.446874013
2019/12/13,-3440966268,3440966268,,5.15713058,B,5.151953377,B,4.34536251,4.351143533,14.4546782,,0,33.6718986,,33.52071595,,3.44485763,B,3.446874013
2019/12/14,-3491702495,3491702495,,5.1628639,B,5.151953377,B,4.3391666,4.351143533,14.29878988,,0,33.62908611,,33.49153837,,3.44268897,B,3.446874013
2019/12/15,-3329478922,3329478922,,5.14458755,B,5.151953377,B,4.35902799,4.351143533,14.1500604,,0,33.59007965,,33.46371636,,3.44963658,B,3.446874013
2019/12/16,-3347602785,3347602785,,5.14662144,B,5.151953377,B,4.35680172,4.351143533,14.00019883,,0,33.55073555,,33.43574291,,3.44885842,B,3.446874013
2019/12/17,-3504814501,3504814501,,5.16434816,A,5.111824176,A,4.33756769,4.396072357,13.84279772,,0,33.50786469,,33.40645576,,3.44212914,A,3.462538703
2019/12/18,-3124504561,3124504561,,5.12172306,A,5.111824176,A,4.38433577,4.396072357,13.70259561,,0,33.4738015,,33.38034657,,3.45847181,A,3.462538703
2019/12/19,-2367087681,2367087681,,5.03937937,A,5.111824176,A,4.47996287,4.396072357,13.59699317,,0,33.45717686,,33.36056657,,3.4916799,A,3.462538703
2019/12/20,-3130125253,3130125253,,5.12234667,A,5.111824176,A,4.3836386,4.396072357,13.45604061,,0,33.42308615,,33.33441041,,3.45822868,A,3.462538703
2019/12/21,-2947360125,2947360125,,5.1021652,A,5.111824176,A,4.40640078,4.396072357,13.32322272,,0,33.39325511,,33.3097815,,3.46615896,A,3.462538703
2019/12/22,-3092465736,3092465736,,5.11817197,A,5.111824176,A,4.38831315,4.396072357,13.18345689,,0,33.36015591,,33.28394004,,3.45985858,A,3.462538703
2019/12/23,-3060497501,3060497501,,5.1146348,A,5.111824176,A,4.39228764,4.396072357,13.04488371,,0,33.32785607,,33.25836571,,3.46124385,A,3.462538703
2019/12/24,-2808034031,2808034031,,5.08691263,B,5.134454799,B,4.42388262,4.370669776,12.91765967,,0,33.30141076,,33.23490104,,3.47223884,B,3.453684727
2019/12/25,-3698335710,3698335710,,5.18637823,B,5.134454799,B,4.31408022,4.370669776,12.74918157,,0,33.25460037,,33.20399677,,3.43389628,B,3.453684727
2019/12/26,-3149519727,3149519727,,5.12449993,B,5.134454799,B,4.3812344,4.370669776,12.60564024,,0,33.22047002,,33.17767856,,3.45739014,B,3.453684727
2019/12/27,-3313675690,3313675690,,5.14281571,B,5.134454799,B,4.36097072,4.370669776,12.45425222,,0,33.18264322,,33.14998861,,3.4503155,B,3.453684727
2019/12/28,-2919997856,2919997856,,5.09916077,B,5.134454799,B,4.40982514,4.370669776,12.32069082,,0,33.15392058,,33.12558834,,3.46735062,B,3.453684727
2019/12/29,-3350029300,3350029300,,5.1468939,B,5.134454799,B,4.35650379,4.370669776,12.16705877,,0,33.11539316,,33.09759461,,3.44875427,B,3.453684727
2019/12/30,-3417839371,3417839371,,5.15452242,B,5.134454799,B,4.34819154,4.370669776,12.00999671,,0,33.07538764,,33.06903424,,3.44584744,B,3.453684727
2019/12/31,-3061106336,3061106336,,5.1147021,A,5.1147021,A,4.39221189,4.39221189,11.86904857,,0,33.04364337,,33.04345483,,3.46121745,A,3.46121745
